,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.014102564102564105,0.002564102564102564,0.0,0.0,0.0,0.002564102564102564,0.007692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001282051282051282,0.0,0.002564102564102564
1,0.0,0.0057692307692307696,0.0009615384615384616,0.0009615384615384616,0.0,0.0028846153846153848,0.0038461538461538464,0.0,0.0,0.0057692307692307696,0.0125,0.0019230769230769232,0.0,0.0,0.0,0.0009615384615384616,0.0,0.0
2,0.0,0.010033444816053512,0.005016722408026756,0.0016722408026755853,0.0,0.0,0.0033444816053511705,0.0,0.0,0.0,0.0,0.006688963210702341,0.011705685618729098,0.0,0.0,0.0,0.0,0.0
3,0.0,0.006153846153846154,0.0015384615384615385,0.0,0.0,0.0015384615384615385,0.0,0.0,0.0015384615384615385,0.0,0.0,0.0,0.007692307692307693,0.013846153846153848,0.0015384615384615385,0.0,0.0,0.0
4,0.0,0.0,0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035502958579881665,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.002564102564102564,0.0,0.0,0.0,0.0,0.0,0.001282051282051282,0.0,0.011538461538461539,0.021794871794871794,0.0,0.0
6,0.0009861932938856016,0.0019723865877712033,0.0019723865877712033,0.0039447731755424065,0.0009861932938856016,0.0039447731755424065,0.007889546351084813,0.0,0.0,0.002958579881656805,0.0009861932938856016,0.0,0.002958579881656805,0.0019723865877712033,0.0,0.002958579881656805,0.0009861932938856016,0.0009861932938856016
7,0.004807692307692308,0.0,0.0,0.0,0.0,0.004807692307692308,0.009615384615384616,0.0,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.011538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464
9,0.005128205128205128,0.001282051282051282,0.002564102564102564,0.0,0.001282051282051282,0.002564102564102564,0.001282051282051282,0.0,0.0,0.015384615384615387,0.0,0.002564102564102564,0.0,0.0,0.001282051282051282,0.002564102564102564,0.0,0.0
10,0.0,0.0019230769230769232,0.0028846153846153848,0.0019230769230769232,0.0009615384615384616,0.0038461538461538464,0.0009615384615384616,0.0,0.0,0.0019230769230769232,0.009615384615384616,0.0028846153846153848,0.0019230769230769232,0.0,0.0,0.0,0.0,0.0009615384615384616
11,0.0,0.005016722408026756,0.0033444816053511705,0.0016722408026755853,0.0033444816053511705,0.0016722408026755853,0.0016722408026755853,0.0,0.0016722408026755853,0.0033444816053511705,0.0016722408026755853,0.008361204013377926,0.0,0.0,0.0,0.0033444816053511705,0.0016722408026755853,0.0
12,0.0,0.003076923076923077,0.0,0.007692307692307693,0.0,0.004615384615384615,0.0015384615384615385,0.0015384615384615385,0.0,0.0,0.006153846153846154,0.0015384615384615385,0.003076923076923077,0.0,0.003076923076923077,0.0015384615384615385,0.0,0.0
13,0.0,0.005917159763313609,0.008875739644970414,0.0,0.0029585798816568047,0.008875739644970414,0.0,0.0029585798816568047,0.0029585798816568047,0.0,0.0029585798816568047,0.0,0.0,0.0,0.0,0.0,0.0029585798816568047,0.0
14,0.001282051282051282,0.00641025641025641,0.0038461538461538464,0.002564102564102564,0.0038461538461538464,0.0038461538461538464,0.001282051282051282,0.001282051282051282,0.0,0.0,0.0,0.002564102564102564,0.001282051282051282,0.0,0.002564102564102564,0.005128205128205128,0.001282051282051282,0.0
15,0.002958579881656805,0.0019723865877712033,0.0009861932938856016,0.004930966469428008,0.002958579881656805,0.0019723865877712033,0.004930966469428008,0.0,0.0,0.0009861932938856016,0.0,0.002958579881656805,0.0009861932938856016,0.0019723865877712033,0.0019723865877712033,0.007889546351084813,0.0009861932938856016,0.0
16,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.004807692307692308,0.009615384615384616,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538464,0.0,0.007692307692307693,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693
