,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.1,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.025,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0
2,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.04,0.12,0.0,0.04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.15384615384615385,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
5,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.06666666666666667,0.4333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.05128205128205128,0.10256410256410256,0.0,0.02564102564102564,0.05128205128205128,0.0,0.3076923076923077,0.05128205128205128,0.0,0.0,0.0
7,0.0,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667
9,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.025,0.05,0.025,0.025,0.0,0.07500000000000001,0.025,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.43999999999999995,0.0
12,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0
13,0.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.19999999999999998,0.06666666666666667,0.0
14,0.0,0.02564102564102564,0.0,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.0,0.05128205128205128,0.0,0.0,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
